,sample_8:00-11:00_1,sample_8:00-11:00_2,sample_8:00-11:00_3,sample_11:00-14:00_1,sample_11:00-14:00_2,sample_14:00-17:00_1,sample_14:00-17:00_2,sample_17:00-20:00_1,sample_17:00-20:00_2,sample_8:00-11:00_4,sample_8:00-11:00_5,sample_11:00-14:00_3,sample_11:00-14:00_4,sample_14:00-17:00_3,sample_14:00-17:00_4,sample_17:00-20:00_3,sample_17:00-20:00_1.1,rtmed,mz,metabolite_id
84,12304.0144913734,13830.2969244382,11360.2911861742,15796.4457112721,16589.6148426724,6100.65251035988,3626.12138514008,1291.60738845542,3398.24283078739,6033.12293583793,7926.0354847908,31436.3986864431,13330.3272950309,5405.95945424533,4360.76924808057,3795.67183663111,1148.89578358829,17.6955,108.04,0
618,13604.4799538553,11912.1994311526,11668.5708449146,12227.8586035159,14280.0882128901,4757.61423050115,3362.17772460924,794.523360250917,2048.47848632801,6379.67115234313,7652.57624988897,24081.621685322,15164.4531050107,3513.43991204298,3273.82102501925,3681.35043174773,0.0,17.6956666666667,178.08,0
